1579910400,8397.97,8397.97,8308.61,8308.61,0.034,10
1579914000,8270.14,8270.14,8270.13,8270.13,0.03224083,3
1579957200,8311.98,8315.69,8311.98,8315.69,0.01219372,3
1579960800,8307.38,8307.38,8307.38,8307.38,0.002,1
1579968000,8318.76,8327.08,8318.76,8324.18,0.006,3
1579971600,8332.5,8332.5,8332.5,8332.5,0.002,1
1579975200,8313.43,8313.43,8313.43,8313.43,0.002,1
1579978800,8320.01,8340.83,8320.01,8340.83,0.01,5
1579986000,8393.68,8393.68,8359.1,8359.1,0.04953128,3
1579989600,8375.85,8384.2,8321.6,8321.74,0.03783759,13
1579993200,8348.47,8348.47,8338.83,8338.83,0.02940452,4
1579996800,8322.27,8322.27,8299.97,8299.97,0.016,6
1580000400,8309.05,8309.05,8296.72,8296.72,0.00538156,4
1580007600,8310.45,8341.8,8309.7,8341.8,0.304,9
1580011200,8327.14,8327.14,8327.14,8327.14,0.002,1
1580014800,8335.47,8359.56,8335.47,8359.56,0.022,7
1580018400,8353.07,8357.58,8340.39,8357.58,0.008,4
1580022000,8342.55,8342.55,8342.55,8342.55,0.002,1
1580025600,8325.64,8420.95,8325.64,8378.89,0.23948992,46
1580029200,8389.31,8389.31,8389.31,8389.31,0.41177,2
1580032800,8378.22,8409.05,8378.22,8384.66,0.03,8
1580036400,8438.79,8438.79,8438.79,8438.79,0.01,1
1580043600,8423.4,8431.82,8417.54,8417.54,0.02426,5
1580047200,8427.02,8428.19,8427.02,8428.19,0.004,2
1580050800,8440.25,8446.71,8425.59,8425.59,0.012,6
1580054400,8432.61,8473.02,8428.52,8473.02,0.054,16
1580058000,8450.36,8533.45,8450.36,8533.45,0.12,22
1580061600,8554.9,8577.23,8554.9,8557.52,0.06130171,9
1580065200,8540.43,8540.43,8525.95,8525.95,0.0126774,3
1580068800,8545.7,8569.85,8540.67,8540.67,0.15534125,7
1580072400,8556.95,8574.7,8541.19,8574.7,0.16524514,9
1580076000,8574.7,8574.7,8533.72,8533.72,0.63718399,17
1580079600,8552.75,8564.7,8551.85,8564.7,0.15915757,9
1580083200,8589.69,8658.88,8589.69,8658.88,0.05449738,9
1580090400,8614.26,8614.26,8614.26,8614.26,0.002,1
1580097600,8644.12,8644.12,8618.24,8618.24,0.004,2
